id,customer_id_hash,transaction_type,earn_source,points,is_drink_purchase,drink_category,drink_price_jod,reward_id,created_at,expires_at,notes,role
ac321ce1cb425b2985f6c6a56931b43389749fb635dd995c69269eaed494e8e3,b3eb552de0a0f67f0a71865949650c93e78c8e5a147159e68ea59876a4d0f51b,earn,Admin Adjustment (+),15,False,,,,2025-06-23 12:49:58,,Manual point grant,admin
656cdcc405195e5611a61546df8c5f55d035edd82e5e5b502bdc0addb4b45d51,308c7ac0094cc2b1137bc1aa0a796f5e144026ab28fef033092f468dbed0479a,earn,Admin Adjustment (+),20,False,,,,2025-06-23 14:02:24,,Manual point grant,admin
d8c8e8a667f31060a79de54bb572e38efd6f9951e41ff27c831a3a23756f5d9c,050f2b8c6f0d503728dd5adf1a68e2a72d4b74b90e8d5d854c53df0eb44408e8,earn,Admin Adjustment (+),25,False,,,,2025-06-23 16:36:15,,Manual point grant,admin
7742f2a3902a1c11ed28c607e133cd6ae830aeed5a707f24bd830101acbed93d,2d662ad03bcb6c818ea8cff3a82baf6d6208981b53b710e1eedf824b354f3251,earn,Admin Adjustment (+),15,False,,,,2025-06-23 18:49:07,,Manual point grant,admin
876a759553bbad52062fce6fe255b28236408933301eb481b465b0d1b1c6c140,d79455d8c89ad399900fcc9eea1e23b91f83e9ec360b9247ea3bda261c466d7a,earn,Admin Adjustment (+),20,False,,,,2025-06-24 01:51:42,,Manual point grant,admin
debc914fdbfe1d93bf8988aafb25ed3fa8815b2629f6a1938ffebeb16165d6f6,d986d685e1d3a09594b16db3eebf2daef9add0f9ce2a271f39eca9a3970931d7,earn,Admin Adjustment (+),10,False,,,,2025-06-24 08:07:45,,Manual point grant,admin
9511f7a4950ef6bf3bce15a77813f8f209a07cc96432ae79bfb16dd987f03724,dc6c6ed3352b9e3131a29fbc4a0de86324d4d853fd7f3075c7c85cb287a757af,earn,Admin Adjustment (+),15,False,,,,2025-06-24 11:43:39,,Manual point grant,admin
dc5a16470bba58380ebdef13d85cb2f2458bbc685f0c5bde533dd4977fc0d36c,a7ba72bd68a4caa4afda5f062409afde37657f402fed81d6466b62612a2f068d,earn,Admin Adjustment (+),10,False,,,,2025-06-24 12:02:54,,Manual point grant,admin
7653f7508f78ad317b93debf334710944d4b85c1dee76a7b0f4c53ae55e0bbf5,ff22ad5a83e32595594b8d9221d109d7f9bec6519d772860d8222301e54ddf94,earn,Admin Adjustment (+),25,False,,,,2025-06-24 23:48:09,,Manual point grant,admin
bc81a493868287416a7b9dae335066f314bbee9e69644c10ef5f338c3d620e52,308c7ac0094cc2b1137bc1aa0a796f5e144026ab28fef033092f468dbed0479a,earn,Admin Adjustment (+),40,False,,,,2025-06-25 10:03:51,,Manual point grant,admin
0b1b7bd579890104d9068811b43968397dd972db51c9829d90fb54fde1c12e0d,7b1b3d6c19f2ea5ab9ea59cb8109ba2970fce623d064648dbdf6f25d2bad6f3e,earn,Admin Adjustment (+),15,False,,,,2025-06-25 12:06:56,,Manual point grant,admin
d1027998a77ace4dcb06b4e749151810eb5cc44a6d81adcfff2286f089d64fd1,aeefb81c6584d4bfd9694a7ddd1defe10a5895a46d0ecc5b646067494f6cbf6a,earn,Admin Adjustment (+),50,False,,,,2025-06-25 12:15:21,,Manual point grant,admin
9773d9aaa4e4523770ee5329a3cbfad8cac46336ccc9d2a8d883e729a673b5a2,fbc0fbaf9f7c1db7e8d8e0635efdb459cb2101912aced06504fa8b084dacdbdf,earn,Admin Adjustment (+),10,False,,,,2025-06-25 14:26:19,,Manual point grant,admin
a9d484e16e01e9583c6d7d7317cd30c01a0c5de7d0983d284dce628ac2e216a8,d700ea1d09479e0c5c125481375ae85f31c8de99a0ad054f8005b5e6c0fac837,earn,Admin Adjustment (+),10,False,,,,2025-06-25 18:20:54,,Manual point grant,admin
be8eee22c08cb04214e99ec198762a29b86a8b86a7798126f1dc536d369a11a6,a7ba72bd68a4caa4afda5f062409afde37657f402fed81d6466b62612a2f068d,earn,Welcome Bonus,10,False,,,,2025-06-26 00:14:00,2025-12-23 00:14:00,Welcome to Raw Smith Circle!,customer
ebcd3ff699ec77ca1eba7df28e3f45be287ba9041f67d35f81d47d3add9db858,cbe0cc2e3c71af739591c458f36d5c2a2bda23b5721a0dcaee07fe735823b2a6,earn,Admin Adjustment (+),25,False,,,,2025-06-26 00:16:38,,Manual point grant,admin
2f48d942ae9ce181e4d8731024f6cfac259040caf2919d83d35e952b4e30c6a9,dd821bb8c29de15afe7e2e73810f8e9b72bb1852e57faa3746e8b00411a09f89,earn,Admin Adjustment (+),5,False,,,,2025-06-26 07:53:43,,Manual point grant,admin
e41ed20c565f6e3f11cc29691e84f0d5f8bf7167d6a0045592a82cf53aa47a2a,63f9ca8eecff6cf8bae22e99fc1baf7bad5ef05deeef50040eaed5d8b8dd14f5,earn,Admin Adjustment (+),20,False,,,,2025-06-26 10:08:39,,Manual point grant,admin
77fb362cfb0d696269e9923c3f1745ece7e1f127780bc1932c05c58f593d6c3e,9653cb15d827e7dc146a46287914dc88a793e63354a0e5f311b41ef714df0ed3,earn,Admin Adjustment (+),25,False,,,,2025-06-26 10:50:16,,Manual point grant,admin
9d5b096e5239ac1365fd864b0d4a0848a3e9e730a0ad054485b72e5abd88274e,7d05a042bca1664d46ffb3e0cc7e61805072a66609f037e5716bd9acef69babd,earn,Admin Adjustment (+),30,False,,,,2025-06-26 14:38:05,,Manual point grant,admin
309e5b3fd7682cbb0e8d5cbfbeb2c06d1fda89808c461ca1145b66af6896a8c5,de9e8dc68138654cadf078b09d7e41c1636e36acb67588623256eb403dc550b3,earn,Admin Adjustment (+),10,False,,,,2025-06-26 15:05:08,,Manual point grant,admin
d0d362a44449c905acc2beb8985df79845050262fba157e79585fd24d8e8671a,d986d685e1d3a09594b16db3eebf2daef9add0f9ce2a271f39eca9a3970931d7,earn,Admin Adjustment (+),15,False,,,,2025-06-26 17:01:07,,Manual point grant,admin
e70bd97b87164432417de3572ece2f9db1a18173f998f46aec7a3a2704ccacd1,1a279da7e2eb06a63ad367041b3aa35c78f4f3b9b1219f923ac38d1eb24a97d0,earn,Welcome Bonus,10,False,,,,2025-06-27 00:11:00,2025-12-24 00:11:00,Welcome to Raw Smith Circle!,customer
d5cf9eb6f577011ca98ded69a3a062ce19518c42230084685b9c0fef1a890422,6dac106c43be786560dae9ffa4fec30a00275f8c3649e643a67745a6f526de90,earn,Welcome Bonus,10,False,,,,2025-06-27 00:23:00,2025-12-24 00:23:00,Welcome to Raw Smith Circle!,customer
38ef3108da2222f48a17fa970eff4790c71806af6e174b573c4de9d4034a77fc,3b57545e04f252b6574ff70a85305f629244a20f77211f89c920854cd92ad3b2,earn,Welcome Bonus,10,False,,,,2025-06-27 00:24:00,2025-12-24 00:24:00,Welcome to Raw Smith Circle!,customer
cb22614fade237c92a5da70c052e7998c96a0e556bd53ca1c6ba751f9d38b537,4e8f08b7cb2e67109b6dcdd38c09a91c31fe5dd67d7f0a71c6875f57ec3246d7,earn,Admin Adjustment (+),50,False,,,,2025-06-27 11:35:05,,Manual point grant,admin
ca9b9749ce5eb3c92297c1f891ce40f69921a576c99ab98fcd8e82162841bd76,a734429f3fcdeb38381762d96a077a27f7c318985c7ada699c45410650ff13c1,earn,Welcome Bonus,10,False,,,,2025-06-28 00:24:00,2025-12-25 00:24:00,Welcome to Raw Smith Circle!,customer
19d8ef0d29ebae5744c405ef3f2be3d2b030edfbdcc9e3ca73992ae04ea07355,dc6c6ed3352b9e3131a29fbc4a0de86324d4d853fd7f3075c7c85cb287a757af,earn,Admin Adjustment (+),10,False,,,,2025-06-28 07:33:43,,Manual point grant,admin
3b3ca7e690ad14134850b58a393a02bbc3efe9638d77c96f7f8c7ec82ba14b65,3f6c972319dbbe576cad2270b2237c43289f21ea736d29e0b1f2050d97b129f5,earn,Admin Adjustment (+),5,False,,,,2025-06-28 09:24:49,,Manual point grant,admin
0fbd557a1affa1d066fd03e5cac5bc0116739a5f16485b2688a482aa2e4e2d31,40f1624a0c78a36a80451f1c5cd5483d62c3b60f486f1614d1bfbb9deb45ba37,earn,Admin Adjustment (+),15,False,,,,2025-06-28 09:49:44,,Manual point grant,admin
dcf767e93c7ca54be66081c34e143acb0541275d9e382958763022c0ec025cf0,9b33e3d0c4ff628e166b7efb8fd55c09cba3e063f6495d33fbca3ad8ee2c6d1e,earn,Admin Adjustment (+),40,False,,,,2025-06-28 12:26:10,,Manual point grant,admin
5d12108269082c62bbb754c46f9a28a9462e0bd464f18e58ffeb20f21b393d8a,00facca840129191d923ccec896fb5384a007e008cb3b14c573fac8b7374c92b,earn,Admin Adjustment (+),15,False,,,,2025-06-28 12:42:05,,Manual point grant,admin
f8cf1b5408cc2f4eb26b959c25c82f88397d3d8371fb73e5db8338cef15bd1cd,ca2e6dcd996ce770aa74ad3bd0272d9d3994fb6b7c5946a3f612592cba3777cc,earn,Admin Adjustment (+),25,False,,,,2025-06-28 13:37:21,,Manual point grant,admin
7930ff02290cf0e9f4c89e8a4b9f3a4a985be757d5caae8f5b9b2143c6460aec,022ed022d58340abfb9e11fe980e1c419717bd640236544827edbb73995f6c7c,earn,Referral,25,False,,,,2025-06-28 14:30:40,,Referral bonus,customer
405cf5991d5efeec45f0ac4a5e4eab5dd21369af32f65a6fefa845dffa0112c2,fb812e987eeb88cda1a9d54159fa441826c866053835948a5ba9682e1999413e,earn,Admin Adjustment (+),25,False,,,,2025-06-28 14:35:55,,Manual point grant,admin
5aecb8366aed8c48758bd0e488288970ef18d40ce3d286974d079c1d1d4a967d,a7ba72bd68a4caa4afda5f062409afde37657f402fed81d6466b62612a2f068d,earn,Admin Adjustment (+),5,False,,,,2025-06-28 18:25:10,,Manual point grant,admin
e176a780f60da8d08a96dd921db959a44cf6a22eedbe70630642a3191acae262,18e0783433151e660326d8275aee7875e5ca604f77102896bb9cc94e9e47d4ef,earn,Admin Adjustment (+),25,False,,,,2025-06-29 10:11:21,,Manual point grant,admin
8ffe046034223591e75d2c6392f2546e3c9d1b30fe164377d57b2c199065d088,fbc0fbaf9f7c1db7e8d8e0635efdb459cb2101912aced06504fa8b084dacdbdf,earn,Admin Adjustment (+),20,False,,,,2025-06-29 10:19:14,,Manual point grant,admin
a2c302a2ae4d650ed3e04675f8dfc5729a5fdf0720051e38f02952b578eaf033,0c32258e3c936c2eaf222d8868d1d9ec998081e7dfa117e9876902dfed47d3d3,earn,Admin Adjustment (+),20,False,,,,2025-06-29 12:00:00,,Manual point grant,admin
3b41d92b33584fcd97844fb54f08e05999047433397abe744f94643f185e5d59,be1aad7c39153d80b4dd75798707b71b580047835c21a489c0a0126ebfb55be9,earn,Admin Adjustment (+),20,False,,,,2025-06-29 13:18:42,,Manual point grant,admin
ee8487463a702a2c6232613a14c85a58cc032dc0ca43da23c39b34055fa9fae8,cffe157722e96ff5b189a894d08326c3ace0f2d79c90daa012e141b17fb264f2,earn,Admin Adjustment (+),10,False,,,,2025-06-29 14:04:34,2025-12-26 14:04:34,Manual point grant,admin
2d20f869194ce272666775786285603a49bb5929caa9485f237b73d36aa11200,a7289bd8b1618463665127e90d6a93a0833404d4ff535505af69a36320ab4d66,earn,Admin Adjustment (+),5,False,,,,2025-06-29 19:02:28,,Manual point grant,admin
79bf6db9b1882ea00100111abf682178e2a3d2dff09d0f6b48089b1d206d2596,a7ba72bd68a4caa4afda5f062409afde37657f402fed81d6466b62612a2f068d,earn,Admin Adjustment (+),5,False,,,,2025-06-30 13:10:20,2025-12-27 13:10:20,Manual point grant,admin
721d5610426cf32bd25a2c27326212d8af0191dced8122a161802e6caffb5cde,3b57545e04f252b6574ff70a85305f629244a20f77211f89c920854cd92ad3b2,earn,Admin Adjustment (+),5,False,,,,2025-06-30 19:25:01,,Manual point grant,admin
465f2c24c513a89c0eb5ffe9f0e4cf6f50e9e38a14731cc980719f0b407bf67c,fb812e987eeb88cda1a9d54159fa441826c866053835948a5ba9682e1999413e,earn,Admin Adjustment (+),10,False,,,,2025-06-30 19:38:34,,Manual point grant,admin
9939dc3f325c04adb6bd68c7771c01c2bd26d799523f9e44a84723f9144c24df,ac735306a8aa503c7380285f162117b2991cfb026895d51c483d4ce6be2d39ba,earn,Admin Adjustment (+),10,False,,,,2025-07-01 12:36:11,,Manual point grant,admin
bdb2cf150e1f1075ad7f0f014ca83735444a21a1ea51bfa62a1c2345c2acafde,6a778f53e276b2e56dd531c6bca9a51c7cc4921ba36b011e76d67052f353b9d8,earn,Welcome Bonus,10,False,,,,2025-07-02 00:30:00,2025-12-29 00:30:00,Welcome to Raw Smith Circle!,customer
a1517f628678c5cbe421871432076dd7b51372c47dd47b91cdd902eca724d39d,f3bb8899e697661ae401fbd9ec148c5b80304f629874a722084496b638f19f80,earn,Welcome Bonus,10,False,,,,2025-07-02 00:41:00,2025-12-29 00:41:00,Welcome to Raw Smith Circle!,customer
f87a43cbf39e57dd91dc7ab5ae630bcf0ab63565b75314d74baa9a211c7bde9b,dd772f66d8b80d454d7f9876c419d88afce0403af3ae67742bf4227f723a55eb,earn,Welcome Bonus,10,False,,,,2025-07-02 00:54:00,2025-12-29 00:54:00,Welcome to Raw Smith Circle!,customer
622138ea094811eb79e2137cf9b1a1d53cd3f31446705a337edf8cfa115e8f2b,7d05a042bca1664d46ffb3e0cc7e61805072a66609f037e5716bd9acef69babd,earn,Admin Adjustment (+),20,False,,,,2025-07-02 11:21:03,,Manual point grant,admin
03e9185c191a3964d86e03508fd5e7702bff1abb0cf2d81bd44249afd239e267,6a4579783621b55ff9a27b1dcb5d8247ab21e53fc5d407a9765944089e86255a,earn,Admin Adjustment (+),50,False,,,,2025-07-02 12:10:45,,Manual point grant,admin
391d6c5b440b1a7da89a3beb7cb72b5c2f8e9e02e991e731950c5e294815a070,0220f9d60e2ad771878c31761d837751815766ad45871aebd6c4275a613e03da,earn,Admin Adjustment (+),5,False,,,,2025-07-02 12:45:55,,Manual point grant,admin
184fe29ec86ff55cbbc0d497a36586c5927ff15b0cfc4894e6ad0dc8806aeb5b,08e79d8d15491b3daa13f49786087a0d2cbc82161b48a7a07d87b80ff819edd2,earn,Admin Adjustment (+),5,False,,,,2025-07-02 14:25:28,,Manual point grant,admin
d9f665b548c1c55b763c884a0259941ba9b122b0e04c2d65053c39f88efebf78,ff22ad5a83e32595594b8d9221d109d7f9bec6519d772860d8222301e54ddf94,earn,Admin Adjustment (+),15,False,,,,2025-07-02 23:22:56,,Manual point grant,admin
e0977bdb8fb9e0ffb7479020586e121e50c632f2662b9ccfee5f36d0ea68112c,8f46906077cdc01e64701068a736a4f7317074feb7bce366347647f8d5f05ef8,earn,Welcome Bonus,10,False,,,,2025-07-03 00:18:00,2025-12-30 00:18:00,Welcome to Raw Smith Circle!,customer
1cbaf942e3de24359df2e868ec92b9021327d729f75c5762ab6f60669764f7e3,b88d8f57cbf74f97c48bf8e3a7ba52cab430ded920a6bed56278cd278f6b9c69,earn,Welcome Bonus,10,False,,,,2025-07-03 00:25:00,2025-12-30 00:25:00,Welcome to Raw Smith Circle!,customer
0cfc7d498d881ba2e58ed4e6da8219479d616f57a5ed8a1cb19e8fcbefc69f34,7702f6059a627113cde3f3ceae8b7655a5a2d2d03b3495de3f637e55532c1a10,earn,Admin Adjustment (+),15,False,,,,2025-07-03 01:42:19,,Manual point grant,admin
aa57409eddce450296ece27b0a34e9ce1b432ea8c2eb81306596a1d18c9a06fc,a734429f3fcdeb38381762d96a077a27f7c318985c7ada699c45410650ff13c1,earn,Admin Adjustment (+),25,False,,,,2025-07-03 10:32:35,,Manual point grant,admin
d479bbde24860ba202dfbfaccfaeee71a204e83be0630680ad93d322ee46cd7c,0ff90bc0bbcd2b800a55694239163c64632fef53a7f77980481e8563aec9c938,earn,Admin Adjustment (+),15,False,,,,2025-07-03 11:05:18,,Manual point grant,admin
4970dcbb5ae9348ef9b4e80a22a02719fe968cb915df3c09c0fe1160d76d3c3f,2e8f0e76c882f5903f22ccf95aa653083fffbe09cb425883ad0cb59769e08f3a,earn,Admin Adjustment (+),10,False,,,,2025-07-03 15:01:07,,Manual point grant,admin
6d423740b57a863f708218181d8e95bcc2bc25bc7492f52bcaa1c0800934c7b5,cbe0cc2e3c71af739591c458f36d5c2a2bda23b5721a0dcaee07fe735823b2a6,earn,Admin Adjustment (+),10,False,,,,2025-07-03 15:38:16,,Manual point grant,admin
106530fc91c44fc1bb24e0e031ff0647834287da066df40e17618ffd9e291dfb,dc6c6ed3352b9e3131a29fbc4a0de86324d4d853fd7f3075c7c85cb287a757af,earn,Admin Adjustment (+),20,False,,,,2025-07-03 15:50:30,,Manual point grant,admin
317473af033dce0c9333d1623761d58c68618b8dc7069f1fefe5659f06ed2a5f,99cfc4f3a317d79c15d51bb16746f35a8cbe4520ec185b5d959a39ca27000e27,earn,Admin Adjustment (+),60,False,,,,2025-07-03 18:20:31,,Manual point grant,admin
42e5f12e0e1cf2126815edbdf7860cfdc59b3afc96ace78e615ad44cc1524622,559248929aa6e8251c834ed1db41ff37f7ef7b784370f2d4554115fefa90b428,earn,Welcome Bonus,10,False,,,,2025-07-04 00:07:00,2025-12-31 00:07:00,Welcome to Raw Smith Circle!,customer
d35d7fa1dabc693625583225f9822499dc122d176c23b927b6f41b91a10c04a6,2e8f0e76c882f5903f22ccf95aa653083fffbe09cb425883ad0cb59769e08f3a,earn,Admin Adjustment (+),5,False,,,,2025-07-04 09:27:20,2025-12-31 09:27:20,Manual point grant,admin
71759b27a0e07eebb0cc439b8d265a79f615d5b073b832e16d185f57b9568139,01ce66bda34d8522fd5b741f0c5f0b877dbd89826e89c99d6d41947db2e53bcd,earn,Admin Adjustment (+),10,False,,,,2025-07-04 10:06:15,,Manual point grant,admin
6a142f78c471806581b3dfcb05ed9995b2f586e7485958791cfce92b21e680a2,c234f4a55eb264722cb6de6e74e84f7fd0c43d832542ff18b54c256b5bd9366e,earn,Drink Purchase,6,True,milk,3.0,,2025-07-04 10:07:05,2025-12-31 10:07:05,Drink purchase points,customer
00a5ba1361be0d56b3f03fa0fc3aa79ecca6eed8246e3a434e808421af5120aa,d8d4653fb0ad5f95a7cc63d642fbfc2bc98b15ba4697a85c9d53f893497da8ec,earn,Admin Adjustment (+),60,False,,,,2025-07-04 12:21:53,2025-12-31 12:21:53,Manual point grant,admin
eeace2ffafb22005feb524aa682c973e92cfb5a1767ce19292e819047ea902c1,40f24b2d0ca1cb8fd46e6d33f43dda4fdc0db00236d1aaf36c83118ad27f0700,earn,Admin Adjustment (+),10,False,,,,2025-07-04 15:20:21,,Manual point grant,admin
cdf717555904ab3f3239ed8c9b9bac86992cba2bc0404429de440ed1815cf762,56c2f8cce00fd45a61a60543335abb2cb666f70f6db54c3d3722d1b86c6379b2,earn,Admin Adjustment (+),20,False,,,,2025-07-04 21:34:10,,Manual point grant,admin
d5961f2ecdb76a89d6b12ec1b4865b94a1496f4c1ae6c444898fa726b3d5e203,25df2f1d5b8b23ef368fb24cab9daf584d896ed46a2301a8562844be9a7aecc2,earn,Welcome Bonus,10,False,,,,2025-07-05 00:15:00,2026-01-01 00:15:00,Welcome to Raw Smith Circle!,customer
4ec9ac0dc8746d25f042cef7d14e05e46ab6793ecaa7b084ac6aa68893b2e3d6,fce25078c347b266cc2e7e7ef0da120edc4ef324fb5da918f43d4e419893270c,earn,Welcome Bonus,10,False,,,,2025-07-05 00:56:00,2026-01-01 00:56:00,Welcome to Raw Smith Circle!,customer
0de7f3a6ba78b7f441f02fae8da197b0dd503b3314eaafc39479a1299abf8df5,cffe157722e96ff5b189a894d08326c3ace0f2d79c90daa012e141b17fb264f2,earn,Welcome Bonus,10,False,,,,2025-07-06 00:55:00,2026-01-02 00:55:00,Welcome to Raw Smith Circle!,customer
225623f7cd3674413f4a7a88c44e12a971402de13fa66f2f42189ee3529e0232,e1e94359f6c372cc51698dc8090790cc62bffa2d3e602b1003c3d819a9c94bcc,earn,Admin Adjustment (+),20,False,,,,2025-07-06 09:45:02,,Manual point grant,admin
f2a969fd9e42fc3509e5fe4c8c5eba39a15735a913bab1991dcb695799fbfeaf,022ed022d58340abfb9e11fe980e1c419717bd640236544827edbb73995f6c7c,earn,Admin Adjustment (+),5,False,,,,2025-07-06 11:09:01,,Manual point grant,admin
9be9290acdc72cd0a4e8e8fa5a6787d93580afce7ecff1324411c0c318eb0a1a,308c7ac0094cc2b1137bc1aa0a796f5e144026ab28fef033092f468dbed0479a,earn,Admin Adjustment (+),5,False,,,,2025-07-06 12:20:46,,Manual point grant,admin
f9b36e67cf4995bc8eba2b2eb4b0d196eec5418d7238344d52e059a43c68eabf,37912de43d9f18b3701a95ddfd0a015a3541651913eeb1d0c84b01637ea6ea4c,earn,Admin Adjustment (+),60,False,,,,2025-07-06 13:36:43,,Manual point grant,admin
702714cdf746a7f2a138a5f16a529f69004261a31ef86e853e9b31a42d86f424,d0d2247cdf00c6beeb2f658e7d1141d9319f85a4e57acd15ecfa6aa0f1d14b31,earn,Admin Adjustment (+),15,False,,,,2025-07-06 17:44:57,,Manual point grant,admin
825da35cd8934c431effcdc31b43574a26d7f228ec24ca9943e52a3c67164f75,1805cd18b610d4f0e9dd4aeac99d83d76551e1ac8e5495dcafe14397d94cb774,earn,Admin Adjustment (+),50,False,,,,2025-07-07 02:53:16,,Manual point grant,admin
a4e295cb0a345abd6a0ea2f9376b377b78eda1411d36982e36997dc2626f2376,5f44c132f8640bfe6c97267e5bb2b6e0b7243a8c7eb05a3b61f4feefa92103a9,earn,Admin Adjustment (+),30,False,,,,2025-07-07 06:59:28,,Manual point grant,admin
ea878aced6201ffcbf505602b5a5289996fd653e5226d367c93b1571439fcf6f,a4fbc9f143f6ee8eb80376a4effb15d38007085da39db72ce12ab61755d05dde,earn,Admin Adjustment (+),30,False,,,,2025-07-07 09:02:24,,Manual point grant,admin
713e7ed0783fe664efabe0ea9c215d6e9083e329967b0171cd5ca4ab6b3e67ae,653fe1fc46ebbf17b5f3f8f8e3db7a01f33d401a21f9eebb57c3eb645aa20d7b,earn,Admin Adjustment (+),10,False,,,,2025-07-07 13:18:43,,Manual point grant,admin
21e9017a82a53745e587e21d51ba85a89728e204fb064eaa80595e48ac436ff7,56c2f8cce00fd45a61a60543335abb2cb666f70f6db54c3d3722d1b86c6379b2,earn,Admin Adjustment (+),5,False,,,,2025-07-07 16:23:43,,Manual point grant,admin
091f4f0624de277236eb567bf479a2a7acd3af81099051550b02547d48edd2f8,7d05a042bca1664d46ffb3e0cc7e61805072a66609f037e5716bd9acef69babd,earn,Admin Adjustment (+),25,False,,,,2025-07-07 17:10:58,,Manual point grant,admin
4674891370a6dcd5d4deda4636730a0148427e0f937cf4ba2d3db9c7b821eb4a,8c46df8646b7b4acc556a362e4c74cd36cf157cf5effb3868952c22adacdeb57,earn,Admin Adjustment (+),10,False,,,,2025-07-07 19:25:27,,Manual point grant,admin
8837b1b30ebb89fd7837b9ffec0dfe90c321432aea3b1f889a0eb666fbcbcec6,60f820ba362cdf9c342011859ceed333e5a1ae423a96d94e86be35cd376f153e,earn,Welcome Bonus,10,False,,,,2025-07-08 00:06:00,2026-01-04 00:06:00,Welcome to Raw Smith Circle!,customer
d9963d28e03175ef83a883df8e3bfa96a76610cc5756cab3922eda1611d0e6d1,7d05a042bca1664d46ffb3e0cc7e61805072a66609f037e5716bd9acef69babd,earn,Admin Adjustment (+),5,False,,,,2025-07-08 07:25:36,,Manual point grant,admin
6d732158dbb0f24315bc7d9248503e478e747e058e6970c5825bbbd358b0524f,dc32e655c2abd3b8221175d18034d3be52f2142319021c4950ee84d4de1ae8eb,earn,Admin Adjustment (+),10,False,,,,2025-07-08 12:30:24,2026-01-04 12:30:24,Manual point grant,admin
4e5f2a1832f17b7e515fdce49f6c26e5499adf862424391a40da92c12a09e055,653fe1fc46ebbf17b5f3f8f8e3db7a01f33d401a21f9eebb57c3eb645aa20d7b,earn,Admin Adjustment (+),10,False,,,,2025-07-08 14:37:05,,Manual point grant,admin
3fc4ea488c648f1f4b9a9faeaefe5344e702cc674283c6ba2bfd8109850d3909,2e8f0e76c882f5903f22ccf95aa653083fffbe09cb425883ad0cb59769e08f3a,earn,Admin Adjustment (+),10,False,,,,2025-07-09 11:51:56,,Manual point grant,admin
7f92bc99eaf229311197723851b8c1156abcf709ab6c26018144984a02c08223,022ed022d58340abfb9e11fe980e1c419717bd640236544827edbb73995f6c7c,earn,Admin Adjustment (+),30,False,,,,2025-07-09 13:25:17,,Manual point grant,admin
6299ba5075c640d36cd8b159f2097c6ca97caddcf385a259cf2f0138743a431a,a1cdac58029cf6218fe5b23cf198576b9086cb60ab708be06f8a374ff3f918d0,earn,Admin Adjustment (+),60,False,,,,2025-07-09 19:34:28,,Manual point grant,admin
5b28e4e6a78a05f530f1cb967d1d81cfa3583ca45c615094df8926ceb46cbdf9,b555f79fe8fa80ebedb33445d9cfd14bb6b4f4f1a4a4766cd9f444f7f88ebbf4,earn,Welcome Bonus,10,False,,,,2025-07-10 00:19:00,2026-01-06 00:19:00,Welcome to Raw Smith Circle!,customer
00560d9d01b04218232274b3ef00ff0c16564406ce0bde5c37f72b8a78a15781,bb7f9ee8f1fe2a813527d65e461a94e3464130acb90db65a1ca9c29a0fdac23f,earn,Welcome Bonus,10,False,,,,2025-07-10 00:50:00,2026-01-06 00:50:00,Welcome to Raw Smith Circle!,customer
e62cab95702b252d95d410fbbb318eecb36964c316c8fefe5a79c78da20f7f69,f3bb8899e697661ae401fbd9ec148c5b80304f629874a722084496b638f19f80,earn,Admin Adjustment (+),5,False,,,,2025-07-10 10:20:49,,Manual point grant,admin
fd8b38eed95c276f371658742a400f341af74bfa3593740dd0a98fbec1823fe0,ca2e6dcd996ce770aa74ad3bd0272d9d3994fb6b7c5946a3f612592cba3777cc,earn,Admin Adjustment (+),20,False,,,,2025-07-10 12:56:35,,Manual point grant,admin
1ea0ae698f4d965551e02adb6ac940f7868a77afd5875998e0168ad5a4720e46,cfe3f41fc069725a0fb1b207ad08a68e9d3719c6e4f6a8e62d6eb49ccda99f8f,earn,Admin Adjustment (+),10,False,,,,2025-07-10 13:50:50,,Manual point grant,admin
c54f9b23cd81b316f99436f9a241fd30058af5e69cc2e375e64b1cf480aefee4,bf4b607c8335801c9337eeb434891608aa61266b18764b77dd87a6c4771325ad,earn,Welcome Bonus,10,False,,,,2025-07-11 00:15:00,2026-01-07 00:15:00,Welcome to Raw Smith Circle!,customer
dc14f4dfc8241c576ebf53c0deb8b1a22846f96d20a37d3c22e8b0611ce5af7a,dd821bb8c29de15afe7e2e73810f8e9b72bb1852e57faa3746e8b00411a09f89,earn,Welcome Bonus,10,False,,,,2025-07-11 00:43:00,2026-01-07 00:43:00,Welcome to Raw Smith Circle!,customer
28e3108e1aa35333c7667ef72d0eb80a1e2780dfa6b0e1ac3f8c1a90985082bd,88335f2b1fde41da84a59a25f840bd94d4cefcbf99349229e6ad88b821772bd2,earn,Admin Adjustment (+),5,False,,,,2025-07-11 03:15:30,,Manual point grant,admin
a42842fa18da9bd4fad05189bd60f510de486c8060ed24cdb0517ca33d42c943,f5b20136157c0cff8c5ea61346789079efb90608cc2ec788e421a96b8c3ce866,earn,Admin Adjustment (+),10,False,,,,2025-07-11 07:26:02,,Manual point grant,admin
c6d7fd562b1037d86a0206769f5b492e57a4102f3993deb8cf1215252a9e8f6f,a7289bd8b1618463665127e90d6a93a0833404d4ff535505af69a36320ab4d66,earn,Admin Adjustment (+),40,False,,,,2025-07-11 08:44:36,2026-01-07 08:44:36,Manual point grant,admin
1b59063f9ce430809ee98ea45558194d94d0125d7dc0c37bd1b633a0304e619f,7d05a042bca1664d46ffb3e0cc7e61805072a66609f037e5716bd9acef69babd,earn,Admin Adjustment (+),10,False,,,,2025-07-11 11:40:51,,Manual point grant,admin
